X	intensity_IB_1_24	intensity_IB2_1_24	intensity_KR_1_24	intensity_IB_30_6	intensity_IB2_30_6	intensity_KR_30_6
879|H	NA	20.0598060827898	NA	NA	NA	NA
880|H	NA	21.6610647680407	NA	NA	NA	NA
881|H	22.2357004575352	24.3725389573262	24.4361663369791	NA	25.5915059282148	20.3414373698057
882|H	22.2357004575352	25.0384124716896	24.4361663369791	25.1229951082283	25.8588495655694	23.5226831856018
883|H	23.9823659190002	NA	NA	26.3031257013607	23.2285037667525	NA
884|H	NA	NA	NA	22.9031470452078	NA	NA
885|H	NA	23.5059922806393	21.6021420941965	22.8454681786201	23.3278287533613	21.2895016284538
886|H	NA	NA	NA	NA	20.9531441092088	NA
887|H	NA	22.7223059993567	NA	NA	NA	NA
888|H	NA	21.9129061984439	21.3635146575414	22.5507053722876	22.2225115083184	21.2895016284538
889|H	NA	NA	22.0266494646062	NA	NA	NA
890|H	23.7012747704398	22.3207804297954	23.0026055866744	23.8347833557792	21.8607641408576	NA
891|H	NA	22.2973934044032	NA	NA	NA	NA
892|H	NA	22.2973934044032	NA	NA	NA	NA
893|H	21.5327736908697	NA	NA	NA	23.1873769246967	NA
894|H	21.5327736908697	NA	NA	NA	23.1873769246967	NA
895|H	24.418384544986	23.9814270319898	22.9611984430054	23.8576403211898	24.0357128318965	23.4990571781201
896|H	NA	22.458226953682	NA	NA	NA	NA
897|H	NA	NA	NA	NA	20.555395809006	NA
898|H	NA	NA	NA	21.9367485153671	22.4872373095329	NA
899|H	23.2199809275404	NA	NA	NA	NA	NA
900|H	NA	22.0059043398174	NA	22.5666388836218	24.6385860356331	NA
901|H	NA	22.0059043398174	NA	22.5666388836218	24.6385860356331	NA
902|H	NA	23.9741504178595	NA	NA	24.6921323931996	NA
904|H	22.1070676405575	24.913995498755	19.3493922942822	23.4268670939567	25.1814370633664	NA
905|H	NA	23.2587091266902	NA	NA	NA	NA
906|H	NA	NA	NA	NA	20.9992596190343	NA
907|H	NA	NA	NA	NA	20.9992596190343	NA
908|H	NA	23.4458619018432	NA	NA	25.6606977110593	NA
909|H	24.2159454143052	NA	27.0982296690144	NA	NA	27.0246889982924
911|H	22.9593519726927	24.1256072798111	NA	23.9206037105402	24.746701605153	NA
913|H	NA	22.7377915846935	NA	NA	22.7625183634915	NA
914|H	NA	22.038675521896	NA	NA	NA	NA
915|H	NA	20.9532468401929	NA	22.8790555393526	26.9394326067669	NA
916|H	NA	23.9868506295305	NA	22.8790555393526	27.0396042392305	NA
917|H	NA	23.656064018198	NA	23.0083812630908	22.662570125392	NA
918|H	NA	23.0533001189304	NA	NA	NA	NA
920|H	NA	NA	21.4182925255977	NA	20.6321689134041	NA
921|H	24.0894265663256	NA	NA	NA	NA	NA
922|H	NA	24.4981404082891	NA	NA	25.8453600694743	NA
924|H	NA	21.8826107757267	NA	NA	23.3041733596507	NA
925|H	23.6042861757201	NA	NA	NA	NA	NA
926|H	NA	25.401848614285	NA	NA	25.3046115498337	NA
927|H	NA	25.401848614285	NA	NA	26.50127915811	NA
928|H	NA	22.4744378177457	NA	NA	26.50127915811	NA
929|H	NA	NA	22.1819431943483	23.2468974598513	NA	NA
931|H	26.6593575582137	27.477232177362	26.1574806758155	27.1233936519471	26.2887872184937	27.2687623150418
932|H	NA	22.6788431083158	NA	NA	23.2284551494198	NA
933|H	NA	NA	NA	23.2765850803947	NA	NA
934|H	23.1168370360361	23.1409227713181	NA	20.6487797057404	21.1560759674797	NA
935|H	NA	NA	NA	NA	24.2290627483544	NA
