X	intensity_IB_1_24	intensity_IB2_1_24	intensity_KR_1_24	intensity_IB_30_6	intensity_IB2_30_6	intensity_KR_30_6
664|L	NA	53911000	NA	NA	91116000	NA
665|L	NA	51064000	NA	771190	53342000	NA
666|L	2713900	282020000	1973000	4057900	417770000	1258600
667|L	NA	175530000	NA	NA	104250000	NA
668|L	NA	NA	NA	NA	NA	75101000
669|L	NA	NA	NA	NA	NA	75101000
670|L	16859000	195540000	4680400	25062000	547830000	25868000
671|L	10049000	254120000	16339000	5595600	268310000	30511000
673|L	NA	5903700	NA	NA	NA	NA
674|L	NA	NA	NA	NA	NA	4089900
675|L	13041000	2570600000	114500000	30321000	2826900000	266700000
677|L	2607900	233830000	2414300	8742700	6.59e+08	28426000
678|L	3682500	161430000	2592200	10753000	512040000	20024000
679|L	NA	NA	386190	NA	NA	3120300
680|L	424770	NA	590000	NA	NA	10905000
681|L	1993200	13686000	NA	5280300	NA	NA
682|L	NA	1224400	27059000	NA	NA	12806000
683|L	NA	1224400	NA	NA	NA	12291000
684|L	1277700	48553000	5092100	813620	45895000	7991500
685|L	1977100	48553000	5482300	813620	45895000	16603000
686|L	NA	NA	1673100	NA	NA	5413100
690|L	18460000	270730000	3293700	17010000	232780000	17143000
691|L	12727000	233300000	1850900	15285000	203050000	11471000
692|L	977930	NA	NA	NA	NA	NA
693|L	977930	NA	NA	NA	NA	NA
694|L	977930	NA	NA	NA	NA	NA
695|L	239300	224640000	NA	1129200	331850000	NA
696|L	239300	224640000	NA	957490	331850000	NA
697|L	4849700	193990000	5075600	11889000	157400000	34246000
698|L	NA	9587800	NA	NA	19444000	NA
699|L	NA	8737600	NA	NA	8761500	NA
702|L	1077500	224880000	NA	181350	409040000	NA
703|L	NA	NA	NA	NA	37654000	NA
704|L	NA	NA	NA	NA	37654000	NA
705|L	2116700	49376000	NA	NA	35018000	2411600
706|L	2116700	49376000	1640100	3166100	35018000	2411600
707|L	1210800	NA	2673700	1753900	NA	NA
709|L	278570	NA	NA	NA	13977000	NA
710|L	NA	9717100	NA	NA	8566300	NA
711|L	1062600	NA	468790	486870	7460900	1292100
714|L	NA	NA	NA	NA	5812800	NA
715|L	NA	18279000	NA	1866900	NA	NA
716|L	NA	208320	NA	NA	NA	NA
717|L	NA	NA	1650200	NA	NA	NA
718|L	NA	NA	NA	NA	10896000	NA
719|L	NA	NA	NA	NA	NA	69033
720|L	NA	5100300	NA	NA	5644200	NA
721|L	629700	5100300	NA	NA	27279000	NA
722|L	NA	40253000	366610	112310	58927000	621140
723|L	NA	3143100000	NA	11948000	2612400000	19695000
724|L	NA	2337100	NA	NA	12945000	NA
725|L	NA	NA	NA	NA	1434900	NA
726|L	5651200	122850000	4615900	6876700	111790000	6323200
727|L	17429000	1610600000	22709000	47830000	1601600000	12869000
728|L	NA	41389000	NA	NA	13144000	NA
733|L	NA	31499000	NA	NA	NA	NA
734|L	NA	10317000	NA	NA	NA	NA
738|L	7091700	384620000	NA	NA	1.801e+09	5490800
739|L	7091700	466360000	NA	NA	1939600000	5959000
740|L	331880	50411000	778040	NA	22583000	1608100
743|L	672340	47030000	NA	NA	111870000	18109
744|L	NA	3653900000	NA	NA	87319000	NA
745|L	NA	3653900000	NA	NA	87319000	NA
746|L	NA	3653900000	NA	NA	87319000	NA
747|L	NA	3653900000	NA	NA	87319000	NA
748|L	5162700	106680000	7986000	7311900	59177000	13656000
749|L	NA	13973000	NA	NA	9181300	NA
750|L	NA	60783000	NA	NA	137340000	NA
751|L	NA	46811000	NA	NA	146520000	NA
753|L	1734500	737350000	2173500	8949400	979120000	610960
754|L	NA	NA	NA	NA	6230300	NA
755|L	NA	NA	NA	NA	6230300	NA
756|L	NA	NA	NA	NA	6230300	NA
757|L	NA	120260000	17390000	1471100	40197000	NA
758|L	4236300	319020000	445450	6449100	462960000	903860
759|L	3903600	265710000	445450	6449100	335200000	296970
760|L	NA	17058000	NA	NA	NA	NA
761|L	NA	5522300	NA	NA	NA	1031800
762|L	137930	18008000	NA	NA	15415000	NA
763|L	137930	7350500	NA	NA	15415000	NA
764|L	NA	NA	3466900	2657400	4738400	NA
765|L	NA	6191100	NA	NA	NA	NA
766|L	NA	11526000	NA	NA	NA	NA
767|L	NA	NA	807870	NA	22060000	NA
769|L	NA	NA	769400	NA	NA	NA
772|L	NA	20529000	NA	NA	8564400	NA
773|L	NA	NA	NA	79315	NA	NA
774|L	NA	NA	NA	79315	NA	NA
776|L	298810	NA	69409	488760	6756300	NA
777|L	926630	84225000	1233100	462350	53909000	8413300
779|L	NA	NA	NA	215670	NA	NA
780|L	NA	NA	NA	314430	NA	NA
781|L	17705000	10666000	NA	NA	12173000	NA
782|L	NA	NA	NA	7843.2	NA	NA
783|L	NA	NA	NA	NA	1830300	NA
784|L	NA	13321000	NA	NA	164060000	NA
785|L	NA	171830000	NA	NA	384700000	NA
786|L	NA	27174000	NA	NA	77078000	NA
787|L	2317500	119750000	23474000	2470100	208080000	19522000
788|L	NA	NA	1938500	NA	NA	NA
790|L	3917300	NA	1964100	1332200	NA	NA
791|L	NA	41758000	NA	NA	13163000	NA
793|L	NA	7462100	NA	NA	6630300	NA
794|L	NA	7492600	NA	NA	997650	NA
797|L	NA	2852300	NA	NA	3938900	NA
798|L	NA	6453100	NA	NA	3742200	NA
799|L	3817900	NA	NA	NA	NA	NA
800|L	3817900	NA	NA	NA	NA	NA
801|L	NA	3743200	NA	NA	5491300	NA
802|L	1098400	2598500	NA	NA	NA	NA
803|L	5405300	12773000	NA	11127000	NA	49190
804|L	NA	NA	NA	NA	11070000	NA
805|L	NA	NA	NA	NA	11070000	NA
806|L	229880000	296080000	701360000	31941000	NA	515130000
807|L	529020	21015000	NA	NA	13227000	6374400
808|L	NA	8740600	NA	130270	5188400	79229
809|L	368040	186030000	NA	213950	134970000	616330
810|L	5952700	152560000	17238000	4009700	201350000	15168000
811|L	NA	NA	NA	1585400	NA	NA
812|L	NA	NA	NA	1585400	NA	NA
814|L	7344600	39578000	7257200	10917000	70798000	43269000
819|L	4543800	10899000	586910	NA	NA	NA
820|L	NA	6148600	NA	NA	NA	NA
821|L	406910	NA	NA	NA	NA	NA
822|L	71784	12765000	870050	5364800	863150	5739500
823|L	NA	NA	NA	NA	727380	NA
824|L	NA	NA	NA	NA	727380	NA
825|L	NA	NA	NA	81895	NA	NA
826|L	NA	NA	NA	NA	3251300	NA
827|L	NA	7517400	NA	NA	NA	NA
828|L	NA	22728000	973760	2807800	NA	9215000
829|L	NA	5496700	NA	748300	NA	NA
830|L	NA	NA	356280	NA	NA	NA
831|L	141920	NA	NA	NA	NA	NA
832|L	1849700	31031000	84599000	2464700	13148000	96367000
833|L	1849700	31031000	84599000	2464700	13148000	96367000
834|L	NA	NA	NA	12617000	NA	NA
835|L	1292300	2860100	362740	NA	9996600	NA
836|L	NA	NA	NA	NA	NA	45233000
845|L	5170600	117470000	978010	3303100	135820000	4542500
846|L	1563600	58502000	452910	2358600	181060000	399420
847|L	NA	7046100	NA	NA	5456600	NA
848|L	2295800	NA	NA	NA	NA	NA
849|L	1211500	314250000	5329200	NA	899930000	6129500
850|L	1211500	314250000	6291900	NA	899930000	6129500
851|L	NA	NA	NA	2680700	NA	NA
852|L	NA	NA	NA	2680700	NA	NA
853|L	NA	NA	NA	NA	4286600	NA
854|L	NA	106230000	162730	616980	81110000	NA
855|L	NA	106230000	162730	616980	81110000	NA
856|L	NA	6357900	NA	NA	1644400	NA
857|L	NA	4220300	NA	NA	NA	NA
858|L	4052700	12120000	NA	2741000	14783000	NA
859|L	6238600	133590000	2704100	1742900	398540000	619290
860|L	NA	NA	NA	277510	2145700	NA
861|L	NA	1476800	NA	NA	1349100	NA
862|L	NA	31505000	NA	NA	15383000	427550
863|L	NA	60592000	NA	NA	163080000	427550
864|L	NA	40627000	2972700	NA	203130000	2262800
869|L	NA	3159200	NA	NA	NA	NA
870|L	NA	NA	NA	NA	1654700	NA
871|L	NA	77529000	11707000	389270	NA	10818000
872|L	570620	NA	10995000	364880	NA	NA
873|L	NA	NA	NA	602020	NA	NA
874|L	1377700	12240000	NA	1394100	17144000	3820200
875|L	NA	490640	12257000	NA	NA	NA
876|L	NA	5647300	NA	581290	38185000	NA
877|L	NA	NA	NA	581290	37226000	NA
878|L	NA	1523200	NA	NA	674990	NA
879|L	NA	1464600	NA	NA	NA	NA
880|L	NA	8720700	NA	NA	NA	NA
881|L	905110	66425000	5550500	NA	116450000	308800
882|L	905110	104940000	5550500	5853800	138540000	4162100
883|L	2856200	NA	NA	9424000	29901000	NA
884|L	NA	NA	NA	826560	NA	NA
885|L	NA	29491000	1573000	927780	39947000	740100
886|L	NA	NA	NA	NA	7717300	NA
887|L	NA	19926000	NA	NA	NA	NA
888|L	NA	10319000	1427200	796720	17175000	740100
889|L	NA	NA	684690	NA	NA	NA
890|L	2746200	11379000	3663700	1841200	5175200	NA
891|L	NA	8289700	NA	NA	NA	NA
892|L	NA	8289700	NA	NA	NA	NA
893|L	570860	NA	NA	NA	7693200	NA
894|L	570860	NA	NA	NA	7693200	NA
895|L	4010100	34962000	1792400	2652700	46421000	3370500
896|L	NA	12123000	NA	NA	NA	NA
897|L	NA	NA	NA	NA	3219400	NA
898|L	NA	NA	NA	370020	14208000	NA
899|L	2427900	NA	NA	NA	NA	NA
900|L	NA	9811400	NA	564350	44032000	NA
901|L	NA	9811400	NA	564350	44032000	NA
902|L	NA	23050000	NA	NA	38573000	NA
904|L	890570	50656000	214600	1175400	48028000	NA
905|L	NA	14911000	NA	NA	NA	NA
906|L	NA	NA	NA	NA	2979700	NA
907|L	NA	NA	NA	NA	2979700	NA
908|L	NA	22789000	NA	NA	99482000	NA
909|L	3338800	NA	48753000	NA	NA	54904000
911|L	1272400	32217000	NA	2101900	60069000	NA
913|L	NA	7818200	NA	NA	10972000	NA
914|L	NA	7082100	NA	NA	NA	NA
915|L	NA	2311900	NA	1147000	235270000	NA
916|L	NA	34392000	NA	1147000	2.53e+08	NA
917|L	NA	25584000	NA	1206300	23634000	NA
918|L	NA	9570300	NA	NA	NA	NA
920|L	NA	NA	664550	NA	3809200	NA
921|L	31479000	NA	NA	NA	NA	NA
922|L	NA	42365000	NA	NA	114440000	NA
924|L	NA	9087900	NA	NA	20661000	NA
925|L	910160	NA	NA	NA	NA	NA
926|L	NA	87704000	NA	NA	59430000	NA
927|L	NA	87704000	NA	NA	158910000	NA
928|L	NA	12080000	NA	NA	158910000	NA
929|L	NA	NA	706930	1166100	NA	NA
931|L	20238000	293140000	19493000	18988000	190050000	22162000
932|L	NA	11101000	NA	NA	15200000	NA
933|L	NA	NA	NA	2066500	NA	NA
934|L	1564800	15650000	NA	254500	4007400	NA
935|L	NA	NA	NA	NA	162970000	NA
936|L	NA	NA	NA	NA	162970000	NA
937|L	NA	NA	NA	NA	162970000	NA
938|L	NA	NA	2489600	1929500	NA	NA
945|L	NA	11722000	NA	NA	NA	NA
949|L	NA	NA	NA	NA	NA	1244200
950|L	NA	NA	NA	182380	NA	NA
951|L	NA	67551000	NA	NA	136850000	NA
952|L	NA	31826000	NA	NA	61955000	NA
953|L	230250	34354000	NA	465790	15017000	NA
954|L	599460	18228000	NA	3716200	7293200	NA
955|L	NA	2019600	NA	NA	NA	NA
956|L	NA	1432800	NA	NA	NA	NA
957|L	NA	50799000	39023000	NA	204930000	9398800
958|L	NA	4563200	NA	NA	NA	NA
961|L	2577600	71669000	NA	771480	19358000	NA
962|L	9035200	NA	1616600	772630	NA	2403000
963|L	NA	NA	NA	NA	NA	710360
964|L	NA	NA	NA	NA	NA	710360
965|L	NA	NA	NA	NA	NA	710360
966|L	NA	6219900	NA	NA	3026600	NA
967|L	NA	2956700	NA	NA	NA	1573400
968|L	349020	26473000	NA	1093300	16115000	283150
969|L	NA	74537000	NA	NA	36331000	NA
970|L	1524200	NA	NA	NA	NA	NA
973|L	NA	12297000	NA	1604600	123620000	NA
974|L	4538600	123160000	2915800	2342700	140930000	1350400
975|L	NA	6420200	1233000	NA	70584000	4576900
977|L	4218000	309920000	1595300	3752700	95536000	NA
978|L	NA	16291000	NA	258990	28791000	NA
985|L	NA	19702000	NA	NA	10778000	NA
986|L	NA	NA	NA	NA	NA	133760
987|L	5987300	5934600	NA	1680500	4250200	NA
988|L	NA	33337000	326540	NA	49844000	1588400
989|L	6586700	99152000	3070500	763880	75214000	19360000
990|L	2502800	39969000	2100400	4517500	26699000	7321700
992|L	1285300	20757000	3125100	841120	17353000	778030
994|L	146410	20535000	NA	NA	3957800	NA
997|L	NA	NA	NA	NA	1322500	NA
998|L	6839700	12299000	2647900	3354900	717610	NA
999|L	NA	8177200	NA	NA	6200400	964550
1000|L	NA	63905000	NA	NA	28112000	1544300
1001|L	NA	63905000	NA	NA	28112000	1544300
1002|L	478550	45321000	3674800	NA	23012000	NA
1004|L	860210	80188000	623530	2663100	79565000	521190
1006|L	NA	6203700	NA	NA	NA	NA
1007|L	NA	125170000	NA	NA	443270000	136020
1015|L	349390	NA	NA	242500	1024200	NA
1016|L	349390	NA	NA	242500	9445300	NA
1017|L	10701000	78856000	13817000	19595000	181610000	8322100
1018|L	NA	NA	NA	NA	50051000	NA
1019|L	NA	NA	NA	NA	50051000	NA
1020|L	384820	29648000	2508400	NA	89190000	NA
1021|L	6880800	78513000	520650	5806000	61545000	3529700
1023|L	1564200	74650000	6632900	1744300	43705000	20287000
1028|L	NA	1443400	NA	NA	NA	NA
1029|L	NA	38513000	NA	NA	51396000	NA
1030|L	NA	3124600	NA	NA	1039000	NA
1033|L	NA	2097100	NA	NA	NA	NA
1034|L	NA	5542000	NA	NA	4959400	NA
1036|L	NA	NA	NA	NA	NA	574940
1037|L	NA	NA	NA	NA	NA	574940
1038|L	2265200	17046000	NA	290790	31593000	638600
1039|L	33818000	412880000	NA	4552700	976820000	2150400
1041|L	NA	14329000	NA	NA	7625500	NA
1043|L	NA	87542	NA	NA	307690	NA
1045|L	NA	56462000	NA	1046000	4.4e+07	NA
1046|L	NA	NA	NA	NA	10290000	NA
1051|L	NA	10616000	67964	NA	NA	NA
1052|L	588270	10672000	NA	NA	19800000	NA
1053|L	371210	9502100	NA	567850	18258000	NA
1054|L	NA	1236000	NA	NA	NA	NA
1055|L	NA	2761300	NA	1621800	5258700	NA
1056|L	31940000	33583000	NA	17413000	10456000	NA
1057|L	31940000	33583000	NA	17413000	10456000	NA
1058|L	NA	NA	NA	NA	NA	200730000
1059|L	NA	NA	NA	NA	NA	200730000
1060|L	NA	NA	NA	NA	NA	200730000
1061|L	NA	NA	NA	NA	NA	200730000
1062|L	663650	14813000	364840	149780	15448000	NA
1064|L	1376000	NA	NA	2767500	NA	NA
1065|L	1376000	NA	NA	2767500	NA	NA
1066|L	NA	3063600	NA	NA	NA	NA
1068|L	NA	7134900	NA	368450	49063000	NA
1070|L	1591300	23659000	NA	4561600	5610800	NA
1072|L	NA	NA	NA	NA	3360900	NA
1073|L	NA	8131400	NA	NA	NA	NA
1074|L	NA	25568000	141880	NA	16577000	NA
1075|L	NA	6352700	3271500	767970	NA	1892900
1076|L	NA	102860000	NA	2836100	126070000	248280
1077|L	NA	11484000	NA	NA	7931800	NA
1078|L	NA	101060000	NA	NA	235650000	NA
1079|L	NA	18329000	52843	NA	13253000	715430
1082|L	NA	11160000	NA	NA	NA	NA
1083|L	NA	82434000	NA	1677700	129690000	NA
1086|L	NA	14744000	4597600	NA	176910000	4811800
1090|L	NA	20995000	NA	NA	11151000	NA
1091|L	NA	NA	NA	NA	NA	350600
1092|L	NA	NA	220360	NA	NA	142070
1093|L	NA	1178600	NA	NA	NA	NA
1094|L	NA	837380	NA	NA	477580	NA
1095|L	NA	6573000	NA	806000	NA	NA
1096|L	NA	NA	NA	NA	5059500	NA
1098|L	NA	2380100	NA	423590	7329900	NA
1103|L	NA	NA	NA	NA	22563000	NA
1104|L	NA	NA	NA	NA	22563000	NA
1105|L	NA	115550000	NA	NA	180240000	NA
1107|L	NA	155420000	NA	NA	256440000	NA
1109|L	NA	8495300	NA	NA	56320000	NA
1110|L	2322100	142160000	5256800	1542400	67124000	24774000
1111|L	NA	NA	177400	NA	4107800	NA
1112|L	NA	26397000	621750	1678400	9118300	4631900
1113|L	NA	NA	NA	2071400	NA	NA
1114|L	NA	NA	NA	2071400	NA	NA
1116|L	5752800	241640000	8595900	8758100	546110000	15518000
1117|L	5794400	128980000	1681100	8758100	290880000	19424000
1118|L	NA	NA	45093000	NA	NA	NA
1119|L	NA	NA	45093000	NA	NA	NA
1122|L	897570	15740000	NA	NA	55462000	NA
1123|L	NA	18586000	2750000	NA	120830000	5606600
1124|L	318620	35953000	3794400	NA	32142000	1189500
1125|L	NA	30343000	NA	NA	9852700	NA
1126|L	NA	34954000	NA	NA	171490000	NA
1127|L	NA	42140000	NA	NA	171490000	NA
1128|L	NA	NA	NA	NA	2105700	NA
1129|L	358480	NA	NA	NA	6271800	NA
1130|L	9059200	46390000	NA	13995000	77723000	601430
1131|L	6166000	27963000	NA	7447300	41148000	NA
1132|L	516400	NA	NA	270760	NA	NA
1137|L	1726600	22679000	NA	3313700	87922000	776170
1138|L	NA	NA	NA	NA	4264400	NA
1139|L	NA	3783300	NA	NA	NA	NA
1140|L	NA	4291400	NA	NA	4261900	906130
1141|L	NA	2189500	4873900	908160	30447000	4347600
1142|L	NA	NA	NA	NA	3044900	2181800
1144|L	NA	3914700	NA	NA	NA	NA
1145|L	NA	1039100	NA	NA	7202200	NA
1146|L	NA	1039100	NA	NA	7202200	NA
1147|L	4591900	49759000	7167000	891800	35626000	13464000
1148|L	NA	5445700	NA	NA	NA	NA
1149|L	NA	5445700	NA	NA	NA	NA
1150|L	NA	5445700	NA	NA	NA	NA
1151|L	NA	5445700	NA	NA	NA	NA
1152|L	722300	NA	NA	245210	NA	NA
1153|L	722300	NA	NA	245210	NA	NA
1154|L	NA	30406000	NA	4118800	84577000	2862500
1155|L	975570	NA	NA	NA	NA	NA
1157|L	NA	NA	NA	NA	NA	6647200
1158|L	NA	4834400	NA	NA	4497000	NA
1159|L	NA	4161400	NA	NA	3505700	NA
1160|L	1037600	94574000	NA	1418300	NA	NA
1161|L	2523300	350030000	6754600	2549800	969990000	6681200
1162|L	795770	327370000	4297200	3570300	866880000	6681200
1163|L	5321600	654990000	377760	599020	572230000	6299300
1164|L	2142500	112350000	3627800	688990	222450000	4478500
1165|L	1228200	81981000	4027600	1219300	57261000	12286000
1166|L	1228200	81981000	4027600	1219300	57261000	12286000
1167|L	NA	7072700	NA	NA	NA	NA
1168|L	NA	6680200	NA	NA	6719300	NA
1169|L	1378600	28147000	NA	NA	NA	NA
1171|L	NA	4445700	NA	NA	24945000	NA
1172|L	NA	4445700	NA	NA	24945000	NA
1173|L	NA	4445700	NA	NA	24945000	NA
1174|L	NA	4445700	NA	NA	24945000	NA
1177|L	15342000	712660000	445270	4782300	9.4e+08	20494000
1178|L	NA	NA	874760	NA	NA	NA
1182|L	NA	NA	9780600	NA	NA	NA
1183|L	NA	NA	9780600	NA	NA	NA
1184|L	NA	NA	1346900	NA	2608300	87765
1191|L	NA	27726000	NA	NA	2551100	NA
1192|L	2581900	8377600	1247700	1666600	6971100	NA
1194|L	NA	12484000	NA	NA	10173000	NA
1195|L	7150900	126760000	2911300	5718700	100620000	1055100
1197|L	NA	7162900	NA	NA	22785000	NA
1198|L	NA	4670800	NA	NA	6743600	NA
1199|L	NA	4670800	NA	NA	6743600	NA
1200|L	NA	19085000	NA	NA	19852000	NA
1201|L	NA	5145500	4029000	NA	20545000	NA
1202|L	NA	10246000	NA	NA	24540000	NA
1203|L	1227900	18148000	NA	358040	50542000	NA
1204|L	3884100	12099000	1915400	5862400	77673000	NA
1205|L	NA	66385000	717020	697700	49579000	2030800
1209|L	172180000	5551400000	499030000	781590000	1.1783e+10	231770000
1210|L	NA	1798500	NA	NA	NA	NA
1211|L	NA	207750000	NA	NA	904980000	NA
1212|L	103900	1.791e+09	NA	NA	4035300000	NA
1213|L	522460	2187600000	873830	NA	4555100000	1500000
1215|L	12472000	NA	NA	NA	NA	NA
1219|L	NA	NA	3214200	NA	NA	5490100
1222|L	667130	3669500	180380	223100	73591000	NA
1226|L	326590	NA	1924800	518400	15281000	4422600
1227|L	NA	5642300	NA	NA	894290	NA
1231|L	NA	NA	NA	NA	6851200	NA
1233|L	6044800	12674000	NA	9115900	NA	NA
1234|L	24836000	1734200000	66061000	34551000	1870100000	3805400
1235|L	NA	3632400	NA	NA	75192000	NA
1236|L	NA	1759000	NA	NA	36352000	NA
1237|L	NA	1243300	NA	NA	715680	NA
1238|L	NA	NA	NA	2004300	NA	NA
1239|L	65964	437920000	7403400	704310	867170000	26198000
1240|L	11213000	626890000	15438000	18972000	430800000	44523000
1241|L	NA	NA	NA	270870	NA	NA
1242|L	20667000	996730000	14290000	21574000	593900000	46225000
1243|L	NA	23536000	2829700	NA	7495000	NA
1244|L	NA	NA	NA	NA	8737100	NA
1245|L	NA	NA	3484700	NA	NA	NA
1246|L	NA	NA	3484700	NA	NA	NA
1247|L	NA	21183000	NA	NA	NA	NA
1248|L	NA	24493000	NA	NA	25679000	NA
1249|L	NA	24493000	NA	NA	25679000	NA
1250|L	NA	29227000	NA	NA	17469000	NA
1251|L	NA	29227000	NA	NA	17469000	NA
1254|L	NA	46259000	NA	NA	226750000	NA
1255|L	NA	46259000	NA	NA	226750000	NA
1258|L	NA	32303000	NA	NA	86923000	NA
1259|L	2350300	44976000	NA	NA	130800000	3444700
1260|L	1852700	11803000	1771400	736450	6450100	2355300
1261|L	NA	37756000	NA	NA	84481000	NA
1262|L	2663600	1038900000	1886900	9012500	1895600000	2250300
1263|L	NA	NA	338810	NA	NA	NA
1267|L	NA	441540000	6535400	NA	448410000	32019000
1268|L	NA	441540000	6535400	NA	448410000	32019000
1269|L	NA	NA	1061400	NA	NA	NA
1270|L	163130	92243000	2807700	963640	17474000	6616900
1271|L	NA	NA	193080	NA	NA	NA
1272|L	NA	406590000	NA	NA	NA	NA
1274|L	1756900	NA	NA	NA	NA	NA
1275|L	3205600	191240000	7445200	6078400	464970000	3410200
1276|L	NA	NA	24201000	NA	NA	NA
1277|L	NA	NA	NA	3296400	44103000	23032000
1278|L	1351500	60753000	35419000	1052200	34965000	15362000
1279|L	197460000	2.2131e+10	425060000	461550000	3.6979e+10	234480000
1280|L	NA	NA	NA	NA	54388000	72638000
1281|L	NA	132570000	NA	NA	78665000	870580
1282|L	NA	NA	NA	NA	NA	371390000
1283|L	NA	NA	NA	NA	NA	878640000
1284|L	NA	81313000	21315000	7488800	291640000	11317000
1285|L	7111600	215670000	4277400	1294500	195980000	2188200
1286|L	2971600	173410000	12143000	2827700	313750000	16721000
1287|L	NA	744270	NA	263180	17347000	NA
1289|L	NA	88870000	584570	2084300	79147000	5234800
1290|L	1761500	14330000	NA	NA	NA	NA
1291|L	5613600	240160000	8072400	3495400	128990000	48414000
1292|L	NA	18834000	6723100	3054400	14211000	1061000
1293|L	1574000	36971000	33611000	NA	109350000	NA
1294|L	4401400	6044900	1622300	1150400	13893000	1445100
1295|L	NA	1636400	NA	1034500	NA	NA
1296|L	NA	4501200	NA	1073000	2430800	NA
1297|L	NA	14190000	NA	1073000	2430800	NA
1298|L	1484900	20995000	NA	NA	50342000	NA
1299|L	597320	82289000	NA	2037700	112610000	NA
1300|L	152390	127230000	3306300	NA	131660000	8503100
1301|L	NA	127280000	NA	NA	133090000	NA
1302|L	NA	68430000	NA	NA	136400000	NA
1303|L	NA	216350000	3515600	NA	438680000	4413200
1304|L	NA	3313000	NA	NA	NA	NA
1305|L	NA	111870000	108030	NA	450670000	1096500
1306|L	1278900	198380000	1957100	NA	547490000	1096500
1307|L	NA	808520	NA	NA	NA	NA
1308|L	NA	808520	NA	NA	NA	NA
1309|L	NA	NA	NA	NA	4472900	NA
1313|L	NA	NA	NA	NA	1706200	NA
1314|L	NA	NA	NA	NA	1706200	NA
1316|L	15114000	337500000	17836000	32920000	581180000	22703000
1317|L	NA	28249000	NA	NA	62227000	NA
1318|L	NA	1178800	NA	NA	NA	NA
1319|L	NA	NA	NA	NA	199610	NA
1320|L	NA	6264100	NA	267190	NA	NA
1321|L	3770200	104120000	433890	2879900	176730000	691400
1322|L	NA	74517000	NA	5825200	109300000	NA
1323|L	7440300	71897000	NA	717920	243790000	26973
1324|L	7440300	71897000	NA	717920	243790000	26973
1325|L	NA	NA	NA	NA	3579400	NA
1326|L	NA	14990000	NA	132070	14624000	NA
1327|L	NA	1266900	NA	NA	NA	NA
1328|L	9684900	665560000	NA	NA	NA	NA
1331|L	NA	4297300	NA	210030	1031900	NA
1332|L	NA	11542000	NA	NA	39065000	NA
1333|L	NA	5832000	NA	NA	178670000	NA
1334|L	NA	5832000	NA	NA	178670000	NA
1335|L	NA	NA	NA	NA	100200000	NA
1336|L	NA	NA	NA	NA	2330300	NA
1337|L	NA	4715200	NA	NA	2418600	NA
1338|L	NA	NA	NA	NA	15995000	NA
1339|L	NA	NA	NA	NA	15995000	NA
1340|L	11973000	454230000	26797000	19380000	280400000	73862000
1341|L	7475300	173300000	1543000	NA	463610000	26017000
1342|L	2716500	40865000	NA	8748500	32837000	2086600
1343|L	8845400	673390000	12434000	4601300	560780000	72515000
1344|L	NA	14378000	NA	NA	7692200	NA
1345|L	NA	14378000	NA	NA	7692200	NA
1346|L	NA	7615800	NA	NA	39975000	NA
1347|L	145790	NA	NA	NA	NA	NA
1348|L	1396900	29476000	323250	624590	20325000	NA
1349|L	NA	NA	NA	NA	NA	13592000
1353|L	NA	1672400	NA	NA	1057800	NA
1354|L	550870	21706000	1024000	1506700	46336000	326950
1355|L	NA	9292300	NA	NA	NA	NA
1359|L	433080	67174000	383110	124670	76783000	320260
1360|L	314480	128660000	NA	NA	101780000	NA
1361|L	1505900	27721000	3827500	NA	108380000	NA
1362|L	NA	NA	NA	401490	NA	NA
1366|L	NA	46947000	1013800	NA	99261000	NA
1367|L	20861000	276290000	5694200	27827000	546960000	19441000
1369|L	812790	NA	NA	NA	NA	NA
1370|L	NA	NA	NA	NA	41517000	NA
1371|L	NA	16261000	NA	NA	3304800	3074800
1372|L	NA	NA	33978	518740	NA	NA
1373|L	NA	NA	33978	518740	NA	NA
1374|L	NA	2405400	NA	NA	NA	NA
1375|L	NA	2405400	NA	NA	NA	NA
1378|L	NA	1124400	NA	NA	NA	NA
1379|L	NA	NA	48465	NA	NA	NA
1381|L	NA	14614000	NA	NA	8516900	NA
1382|L	NA	14614000	NA	NA	8516900	NA
1383|L	70195000	617300000	86876000	137270000	1539900000	39265000
1384|L	5122800	NA	NA	1667500	98046000	NA
1385|L	NA	9183000	NA	NA	5816000	NA
1386|L	NA	12429000	NA	NA	8877000	NA
1389|L	NA	48895000	248700	NA	147280000	624130
1390|L	NA	26142000	NA	NA	122700000	624130
1392|L	730970	46826000	1513100	NA	8067500	2350800
1393|L	NA	24470000	NA	389620	5831500	7710500
1394|L	272520	NA	NA	658080	NA	NA
1395|L	2700200	NA	NA	NA	NA	NA
1396|L	4176800	452630000	5280400	8080200	680260000	5795700
1397|L	452030	50509000	NA	2869300	220760000	NA
1398|L	NA	10696000	NA	NA	NA	NA
1399|L	NA	1503400	NA	NA	2634200	NA
1400|L	632760	8496200	4779400	NA	NA	188010
1401|L	NA	64283000	NA	NA	76910000	439380
1402|L	219220	4280300	NA	NA	2832900	NA
1406|L	15139000	1017600000	5074700	11061000	1688800000	6571000
1408|L	1083400	20791000	NA	744380	NA	NA
1409|L	21860000	NA	NA	NA	NA	NA
1410|L	79455000	3.608e+09	55112000	97053000	2999400000	33546000
1411|L	NA	1756600	NA	NA	NA	NA
1413|L	NA	4731300	NA	364960	4879000	NA
1415|L	NA	14763000	NA	NA	31976000	NA
