X	intensity_IB_1_24	intensity_IB2_1_24	intensity_KR_1_24	intensity_IB_30_6	intensity_IB2_30_6	intensity_KR_30_6
151|M	25.4795483890164	25.0092759936085	23.1735472282375	24.1695555041353	24.4109491350955	NA
152|M	19.9823438389611	25.5906659180734	20.6720147757813	NA	24.7706008290795	19.7725221201436
158|M	NA	20.1090351743945	NA	NA	NA	NA
159|M	22.7755725269676	24.518078702678	24.9286079388046	22.2989108172983	24.3156809562849	24.9076898400606
160|M	NA	NA	NA	NA	NA	25.5649697395507
161|M	NA	NA	NA	NA	19.2921179757222	NA
163|M	22.1788088357134	24.7190567865482	20.0169532312965	NA	22.7832401747427	NA
164|M	NA	NA	27.9218267803111	NA	NA	27.6994794743516
165|M	26.0651391075541	23.3813120904382	NA	23.2745907201564	22.1022499697835	NA
172|M	NA	17.413665198512	NA	NA	NA	NA
173|M	NA	22.4911451518003	21.9788698637478	NA	21.7138678049285	22.6518921512209
175|M	22.0663603810678	27.4778802443929	20.0872035583869	24.2365727961781	26.9821597063178	21.4328967018354
176|M	NA	21.5671125267394	NA	NA	19.302170736245	NA
177|M	NA	24.0829516196721	NA	22.6914290298264	21.8136624526191	NA
178|M	NA	NA	NA	NA	23.181964954916	NA
179|M	NA	NA	NA	NA	23.181964954916	NA
180|M	NA	NA	NA	NA	23.181964954916	NA
181|M	21.583722797127	22.2386320978677	NA	NA	21.9464901234913	18.6779073337133
182|M	NA	19.6793642727365	NA	NA	23.1696438948559	NA
183|M	NA	21.3809428638291	NA	NA	21.8659953108852	NA
185|M	NA	NA	NA	NA	23.7915445427159	NA
186|M	NA	21.6739970346622	NA	18.4858792003286	21.3064279468316	NA
187|M	24.7061734838829	NA	NA	NA	19.6577468718841	NA
188|M	NA	23.9564827366169	NA	23.9866109345151	23.7270977713591	NA
189|M	22.6063220915385	NA	20.9482790610101	20.6086489737514	20.581406585418	NA
190|M	23.4127744882511	23.4125024102221	20.6440060240397	24.2880082877113	22.6320698106754	21.1782902692425
191|M	25.3038879146206	24.9293230985619	23.9957745409723	25.7441066219788	25.1757254574485	21.9322280192706
192|M	22.5538314015626	18.8679526597047	NA	NA	NA	NA
193|M	22.5538314015626	25.0796078285071	NA	NA	25.2511116819873	22.9884177150181
194|M	23.8107245740594	NA	NA	24.000159283549	NA	NA
