X	intensity_IB_1_24	intensity_IB2_1_24	intensity_KR_1_24	intensity_IB_30_6	intensity_IB2_30_6	intensity_KR_30_6
102|L	25.711610117346	22.771870043057	25.0084035319792	25.5759080749735	20.4235277880684	25.5901069239172
103|L	24.7690788975866	23.1258133630636	20.9286287103704	24.0436336059321	21.4876814255747	20.8763017660827
104|L	22.1304434384519	NA	23.0023778566257	23.2633202137272	NA	23.3995823454369
105|L	22.8725718037742	25.6539114735331	NA	NA	24.5880149477765	NA
106|L	22.8725718037742	25.6539114735331	NA	NA	24.5880149477765	NA
107|L	NA	NA	NA	NA	20.7807688509468	NA
108|L	NA	NA	NA	NA	20.7807688509468	NA
109|L	NA	NA	NA	NA	20.7807688509468	NA
110|L	28.1824921428792	18.3792908936594	NA	27.707498142612	18.9270964686682	NA
111|L	NA	20.5366301477121	NA	NA	21.8756786906909	NA
112|L	21.5864243141712	20.3593169315786	NA	NA	21.4343307809803	NA
116|L	NA	21.7330190009848	NA	NA	21.9017320692522	NA
117|L	NA	NA	NA	24.5740870354572	21.6566729948162	NA
118|L	NA	25.2182903767019	NA	21.3923609524392	25.9989389172707	NA
120|L	NA	20.3178260783332	NA	19.8285975045179	20.4847812022827	NA
121|L	17.9634070440872	NA	NA	14.9364590209882	NA	19.4539145507514
122|L	NA	19.8622736973082	NA	NA	20.8884961659689	NA
124|L	NA	24.2351170194079	NA	NA	NA	NA
125|L	NA	23.7563370480325	NA	NA	24.4214279443256	NA
128|L	NA	20.5485535231226	NA	20.7441275652609	20.3084670350728	17.2138633522688
129|L	22.7613871041587	23.4635714120616	21.803692515629	23.7686500583486	23.0390411696364	NA
130|L	20.7877644213994	18.8011748513749	NA	19.7888100238794	NA	NA
132|L	24.3321357771543	24.179867252866	NA	NA	20.1503699374502	NA
133|L	20.5764758918562	NA	NA	NA	NA	NA
134|L	20.5764758918562	NA	NA	NA	NA	NA
135|L	20.5764758918562	NA	NA	NA	NA	NA
136|L	25.0973516630598	24.2798796423942	24.0237785136379	24.3608785690531	23.9004040069916	NA
137|L	NA	NA	NA	NA	18.0843828476657	NA
138|L	NA	NA	NA	NA	20.4613555919493	NA
140|L	NA	19.3315393190151	NA	NA	NA	NA
141|L	NA	21.0974935109654	NA	NA	22.6637736068753	18.5668119888359
142|L	20.7711152533509	22.983691399623	20.6454099807202	NA	22.746835492745	NA
143|L	NA	19.8800017509273	NA	NA	20.7868625517141	NA
144|L	26.5628984927442	25.4993207016746	25.4223278112007	27.7156316092555	26.4335207996196	25.1915438364552
145|L	28.7492686771357	27.8422056715031	29.8396317109333	30.2097407154927	28.5008564495563	27.2821198977722
148|L	24.6045057269556	24.7960732495489	NA	22.8344541606835	24.0517354102591	19.1370598389743
149|L	NA	NA	NA	NA	21.6413333101471	NA
150|L	NA	NA	NA	NA	21.6413333101471	NA
151|L	26.1481865649165	23.8719994689828	24.6972737252156	25.0829877429429	23.5597807622364	NA
152|L	21.3611978486151	25.0097886871774	22.4951215606602	NA	24.6758475604085	20.3647658270163
155|L	NA	16.2943648605113	NA	22.2743051488218	NA	NA
156|L	NA	16.2943648605113	NA	22.2743051488218	NA	NA
158|L	NA	20.0415722316835	NA	NA	NA	NA
159|L	23.7865017159363	24.3005894820675	26.4333014038654	23.0394210903255	24.6173543726177	26.4537629335597
160|L	NA	NA	NA	NA	NA	26.5395120585029
161|L	NA	NA	NA	NA	19.7497554129649	NA
162|L	NA	NA	NA	NA	NA	23.9363212083523
163|L	23.0148163940426	24.0419548976387	21.0132484097901	NA	22.6633874640883	NA
164|L	NA	NA	29.7685241116663	NA	NA	29.0453196186726
165|L	26.8534885822057	22.6959430664333	NA	25.1969199749952	22.2459176829015	NA
172|L	NA	18.4249808255958	NA	NA	NA	NA
173|L	NA	21.450237567411	23.5642300829689	NA	20.9979267453152	23.5689968809539
175|L	22.5237801226742	26.9277691517385	19.9848768736571	22.4295069011729	26.6717280228162	21.11434612988
176|L	NA	21.5416050890203	NA	NA	19.8183860820145	NA
177|L	NA	22.7202400427302	NA	23.71498977471	20.6633100834893	NA
178|L	NA	NA	NA	NA	22.055317009918	NA
179|L	NA	NA	NA	NA	22.055317009918	NA
180|L	NA	NA	NA	NA	22.055317009918	NA
181|L	19.7555003321025	22.0185419152701	NA	NA	22.0117879514168	17.8513519862585
182|L	NA	21.1629313995861	NA	NA	22.8006869119641	NA
183|L	NA	20.6843556012503	NA	NA	20.9406080975021	NA
185|L	NA	NA	NA	NA	21.3740757892324	NA
186|L	NA	20.5783553702964	NA	20.3900110081771	21.512927379704	NA
187|L	24.840872342071	NA	NA	NA	19.648745692005	NA
188|L	NA	22.9398847663014	NA	24.8524351993397	23.2544534090676	NA
189|L	22.6647212279713	NA	22.2048668471013	21.3320071533635	21.2754487716249	NA
190|L	24.3215326465242	22.4830756639561	22.9450176355623	24.8765300412729	22.3309368280463	22.0391921122023
191|L	25.4236658552183	23.4946717387279	25.3403105889488	25.7607281748554	24.201624506738	23.0318664712637
