id	1h_vs_ud|IB	1d_vs_ud|IB	30m_vs_ud|IB	6h_vs_ud|IB	1h_vs_ud|IB2	1d_vs_ud|IB2	30m_vs_ud|IB2	6h_vs_ud|IB2	1h_vs_ud|KR	1d_vs_ud|KR	30m_vs_ud|KR	6h_vs_ud|KR	ratio_names30m_vs_ud - ratio_names1h_vs_ud_logFC	ratio_names30m_vs_ud - ratio_names1h_vs_ud_AveExpr	ratio_names30m_vs_ud - ratio_names1h_vs_ud_t	ratio_names30m_vs_ud - ratio_names1h_vs_ud_P.Value	ratio_names30m_vs_ud - ratio_names1h_vs_ud_adj.P.Val	ratio_names30m_vs_ud - ratio_names1h_vs_ud_B	ratio_names30m_vs_ud - ratio_names6h_vs_ud_logFC	ratio_names30m_vs_ud - ratio_names6h_vs_ud_AveExpr	ratio_names30m_vs_ud - ratio_names6h_vs_ud_t	ratio_names30m_vs_ud - ratio_names6h_vs_ud_P.Value	ratio_names30m_vs_ud - ratio_names6h_vs_ud_adj.P.Val	ratio_names30m_vs_ud - ratio_names6h_vs_ud_B	ratio_names30m_vs_ud - ratio_names1d_vs_ud_logFC	ratio_names30m_vs_ud - ratio_names1d_vs_ud_AveExpr	ratio_names30m_vs_ud - ratio_names1d_vs_ud_t	ratio_names30m_vs_ud - ratio_names1d_vs_ud_P.Value	ratio_names30m_vs_ud - ratio_names1d_vs_ud_adj.P.Val	ratio_names30m_vs_ud - ratio_names1d_vs_ud_B	ratio_names1h_vs_ud - ratio_names6h_vs_ud_logFC	ratio_names1h_vs_ud - ratio_names6h_vs_ud_AveExpr	ratio_names1h_vs_ud - ratio_names6h_vs_ud_t	ratio_names1h_vs_ud - ratio_names6h_vs_ud_P.Value	ratio_names1h_vs_ud - ratio_names6h_vs_ud_adj.P.Val	ratio_names1h_vs_ud - ratio_names6h_vs_ud_B	ratio_names1h_vs_ud - ratio_names1d_vs_ud_logFC	ratio_names1h_vs_ud - ratio_names1d_vs_ud_AveExpr	ratio_names1h_vs_ud - ratio_names1d_vs_ud_t	ratio_names1h_vs_ud - ratio_names1d_vs_ud_P.Value	ratio_names1h_vs_ud - ratio_names1d_vs_ud_adj.P.Val	ratio_names1h_vs_ud - ratio_names1d_vs_ud_B	ratio_names6h_vs_ud - ratio_names1d_vs_ud_logFC	ratio_names6h_vs_ud - ratio_names1d_vs_ud_AveExpr	ratio_names6h_vs_ud - ratio_names1d_vs_ud_t	ratio_names6h_vs_ud - ratio_names1d_vs_ud_P.Value	ratio_names6h_vs_ud - ratio_names1d_vs_ud_adj.P.Val	ratio_names6h_vs_ud - ratio_names1d_vs_ud_B
5556	0.90904941852478	0.00490706946200808	0.160044263798503	0.128353737315622	0.375123627479666	0.159664910508336	0.796425127715857	-0.105374905072887	0.832331294897922	-0.300755109114382	0.235488255522389	0.222999511818065	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.623508665613856	0.284854766904657	2.95118441411404	0.0153677508640581	0.193742455939627	-3.25175668973162	0.750895823348803	0.284854766904657	3.5541319194154	0.00571046547057081	0.281514567139142	-2.16868483414117	NA	NA	NA	NA	NA	NA
7923	0.0524158616632168	-0.18683688940385	-0.0119889579949726	-0.733217915705852	-0.0683406827063072	-0.1777603325618	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.725255505184307	-0.187621486118261	3.33240727149887	0.0361720950091585	0.27425514696719	-3.25770316304293	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
26758	0.0365578584465084	0.629464324103957	0.345103663863512	0.90470507876292	-0.0232870805665067	-0.192392204433605	0.215894502494441	0.257864502872527	-1.4142368865634	0.802744924468395	-0.0109562372227995	2.4913322844125	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-1.68495599157711	0.336899560886537	-2.93488392040181	0.0157907598022345	0.195955838990301	-3.27844692174755	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
20189	0.635795219220305	0.392200683266782	0.0816057285421554	0.0274351825387048	NA	NA	-0.0649756485708257	-0.271270012496703	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.757712634199304	0.133465192083403	3.30593493144067	0.0369810396464815	0.276999594461108	-3.28056112588175	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4385	NA	NA	-0.0807989523535905	0.183753494851651	-0.445855626588581	0.110456486354514	0.0824575623026459	0.468530075517039	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.771997411772925	0.0530905066806132	-3.30330052291161	0.0370627470363555	0.276999594461108	-3.28284341609564	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
509	NA	NA	-0.153365453174682	0.410988925516497	NA	NA	NA	NA	-0.380523638019798	-0.0168154198861586	-0.0142664493027154	0.223079036616706	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.6975576190864	0.0115161669583082	-3.29495342762889	0.0373230976794175	0.278289259237462	-3.2900838837327	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5066	-2.24236516766132	-11.1984261666983	NA	NA	-0.604139807109745	-4.0049327916111	NA	NA	NA	NA	-0.909773330633195	9.99084374387777	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-11.4140962312633	-1.49479891997266	-3.28926173123741	0.0375019074677781	0.278289259237462	-3.29502889246409	NA	NA	NA	NA	NA	NA	17.5925232230325	-1.49479891997266	5.06973239238422	0.0104269672979317	0.198677954415678	-2.03461600481903
6654	0.00529780145624918	-0.0339892080534943	0.233170509878715	0.704082645288065	NA	NA	NA	NA	-0.00772330622880181	0.262961170641488	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	-0.705295397674341	0.193966602163703	-3.2859096991145	0.0376077045173955	0.278289259237462	-3.29794417215831	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
34230	NA	NA	-3.61407156687335	-4.30404553338672	1.18499088715935	-3.52181942543233	NA	NA	-0.408942022602447	-1.24148953260635	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	4.69206996566517	-1.98422953229031	3.28325569271399	0.0376917292397439	0.278289259237462	-3.30025395161824	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
14639	0.509841454018402	0.00799882605306756	-0.102702132051897	-0.69488951168977	0.11881920258575	-0.0502274785501984	0.707031201320372	-0.432372881601401	0.910286744847361	-0.752130111997106	-0.225674886013399	-0.113055629367208	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	0.926421808036631	-0.00975626687050217	2.9149837286179	0.0163233127015052	0.19888150281428	-3.31102866958824	0.777768721981916	-0.00975626687050217	2.44724719294991	0.0357094213881851	0.556417711448629	-3.94743236393753	NA	NA	NA	NA	NA	NA
