id	1h_vs_ud - 30m_vs_ud	6h_vs_ud - 30m_vs_ud	1d_vs_ud - 30m_vs_ud	6h_vs_ud - 1h_vs_ud	1d_vs_ud - 1h_vs_ud	1d_vs_ud - 6h_vs_ud
450	0.0835461029342238	0.0250018524816525	-0.318218427726784	-0.0585442504525713	-0.401764530661008	-0.343220280208436
470	0.0999593107524505	-0.0607883772170838	0.329562521579344	-0.160747687969534	0.229603210826893	0.390350898796428
490	-0.0918050804109036	-0.133254223821401	-0.285233790240413	-0.0414491434104975	-0.193428709829509	-0.151979566419012
494	0.0852805335993821	0.09035490479378	0.211850497251859	0.00507437119439782	0.126569963652477	0.121495592458079
498	-0.025821882641643	0.0698879058101456	-0.115985619749226	0.0957097884517886	-0.0901637371075828	-0.185873525559371
501	-0.475548816763733	-0.0797958946875742	0.210641977618804	0.395752922076159	0.686190794382536	0.290437872306378
526	-0.169823842910378	0.277473216477163	0.0574138933128976	0.447297059387541	0.227237736223275	-0.220059323164265
530	-0.0912178323123818	0.0618252462616689	0.124856251961475	0.153043078574051	0.216074084273856	0.0630310056998057
532	0.261875096022775	-0.16760321793787	-0.104197346704412	-0.429478313960646	-0.366072442727188	0.0634058712334579
540	-0.71098270632094	-0.0869307579886061	0.0278311358994842	0.624051948332334	0.738813842220424	0.11476189388809
544	-0.236632039708818	-0.041151138241919	-0.0685501274633255	0.195480901466899	0.168081912245493	-0.0273989892214064
549	-0.32541995517156	-0.169884782390595	-0.095792108193029	0.155535172780964	0.229627846978531	0.0740926741975664
556	-0.32256669657058	0.00770648366430568	0.334794244657474	0.330273180234885	0.657360941228053	0.327087760993168
560	-0.321322389109638	0.241476696834616	0.0328694023239727	0.562799085944254	0.354191791433611	-0.208607294510644
561	-0.0858934136441371	-0.425919680975917	-0.0858525245037384	-0.34002626733178	4.0889140398695e-05	0.340067156472179
579	0.381128300000415	0.136813496500963	-0.227264570589275	-0.244314803499452	-0.60839287058969	-0.364078067090238
597	0.00724096785035066	0.0095029219273851	-0.0795160948671955	0.00226195407703445	-0.0867570627175462	-0.0890190167945806
599	-0.185067120303666	-0.0579438250526864	-0.0831024076598566	0.127123295250979	0.101964712643809	-0.0251585826071702
611	0.326367767472009	0.181410114699788	0.515814073605485	-0.144957652772221	0.189446306133476	0.334403958905697
613	-0.169057671862186	-0.0264804664713721	-0.15936148003533	0.142577205390814	0.00969619182685668	-0.132881013563958
615	0.033847356245311	-0.0853070246056805	-0.0517114403429521	-0.119154380850992	-0.0855587965882631	0.0335955842627284
631	0.198525075482127	0.0337820036853801	0.307912709042022	-0.164743071796747	0.109387633559895	0.274130705356642
639	-0.161228522831278	0.378184128424933	0.263512155331121	0.539412651256211	0.424740678162399	-0.114671973093812
641	-0.244342863356873	-0.310430374177484	-0.434320502124322	-0.0660875108206113	-0.189977638767449	-0.123890127946838
643	-0.00415911676451479	-0.159906369005615	0.0309096043139939	-0.1557472522411	0.0350687210785087	0.190815973319609
650	0.33806088424352	0.62476479095458	0.523639058680589	0.28670390671106	0.185578174437069	-0.101125732273991
654	0.169048597982498	0.283649025833364	-0.0840069348536771	0.114600427850866	-0.253055532836175	-0.367655960687041
655	-0.0814229900311874	-0.0218870122883677	0.162211491054059	0.0595359777428196	0.243634481085247	0.184098503342427
657	0.0866735155988214	0.0626830483756663	0.12509900104522	-0.0239904672231552	0.0384254854463989	0.062415952669554
680	-0.0471133160752151	0.47899562201289	0.169310279334829	0.526108938088105	0.216423595410044	-0.309685342678061
700	0.284246264841761	-0.157469485149798	0.210683020127794	-0.441715749991558	-0.0735632447139667	0.368152505277592
713	-0.321874343438311	-0.0584198612344409	-0.0963258540392637	0.26345448220387	0.225548489399047	-0.0379059928048228
720	0.108185025427637	0.093012909000892	-0.29669278565464	-0.0151721164267454	-0.404877811082277	-0.389705694655532
724	0.0189620852567601	0.0774419963771778	-0.236143553800892	0.0584799111204177	-0.255105639057652	-0.31358555017807
740	0.0439917416884183	0.0986568478734689	-0.227258019044513	0.0546651061850507	-0.271249760732931	-0.325914866917982
746	-1.50788671622058	-1.32749291696995	-1.51392888307701	0.180393799250627	-0.00604216685643578	-0.186435966107062
755	0.195198253877997	0.0780994651410047	0.324792707329465	-0.117098788736993	0.129594453451468	0.246693242188461
765	0.222447933181519	0.0937960996364151	0.10104586429104	-0.128651833545104	-0.12140206889048	0.0072497646546244
779	0.359867376396823	0.198422779847769	0.0534182946663818	-0.161444596549054	-0.306449081730441	-0.145004485181387
825	0.0571005850076982	-0.300220996637466	-0.128013137593401	-0.357321581645165	-0.185113722601099	0.172207859044066
855	-0.249724960788312	-0.399433767830672	-0.28980836122145	-0.14970880704236	-0.0400834004331379	0.109625406609222
860	-0.122296887481336	0.0824040240276944	0.0831423502596687	0.20470091150903	0.205439237741005	0.000738326231974312
861	-0.198138139948096	0.456384636097526	-0.113749423870306	0.654522776045622	0.0843887160777897	-0.570134059967832
865	-0.0244297372905427	-0.136830310693434	0.00744010906063142	-0.112400573402892	0.0318698463511741	0.144270419754066
882	-0.31061052530723	-0.0607840447885943	-0.161527795332938	0.249826480518635	0.149082729974292	-0.100743750544343
