id	1h_vs_ud - 30m_vs_ud	6h_vs_ud - 30m_vs_ud	1d_vs_ud - 30m_vs_ud	6h_vs_ud - 1h_vs_ud	1d_vs_ud - 1h_vs_ud	1d_vs_ud - 6h_vs_ud
1403	-0.33384240050727	0.21715647266976	0.118592730696583	0.550998873177029	0.452435131203852	-0.0985637419731771
1409	-1.78979418119696	-1.11442107662738	-1.82472837393828	0.67537310456958	-0.0349341927413279	-0.710307297310908
1414	1.38218317725911	-0.0616057652168265	0.0681465684333127	-1.44378894247593	-1.3140366088258	0.129752333650139
1415	0.089073457458127	-0.1021150829021	0.162519043722748	-0.191188540360227	0.0734455862646213	0.264634126624848
1428	0.0936087301742379	0.232183830802442	0.225656165806909	0.138575100628204	0.132047435632671	-0.00652766499553306
1429	0.225870515370291	0.78710211929843	0.110144568006191	0.561231603928139	-0.1157259473641	-0.676957551292239
1442	-0.315902589732119	0.0671045283421417	0.106183828456604	0.383007118074261	0.422086418188724	0.0390793001144627
1464	0.0573374421747535	0.00211140762653577	0.186300937597859	-0.0552260345482178	0.128963495423105	0.184189529971323
1471	-0.4302761252711	0.190967467234946	0.201614946503731	0.621243592506045	0.631891071774831	0.0106474792687854
1478	0.189492282310371	0.0141526121096559	-0.204784278408269	-0.175339670200715	-0.39427656071864	-0.218936890517925
1480	0.305866320187089	0.135642601681664	0.0565090573679685	-0.170223718505425	-0.24935726281912	-0.0791335443136956
1499	0.078799341059619	-0.0153672792955435	0.21759097655574	-0.0941666203551624	0.138791635496121	0.232958255851284
1511	-0.164948535225788	0.678574972302709	0.425431977153781	0.843523507528497	0.590380512379569	-0.253142995148928
1514	0.17204676287826	-0.659353189072047	0.447729972157891	-0.831399951950306	0.275683209279631	1.10708316122994
1559	0.019572749892317	-0.074153570471196	0.11254339774787	-0.093726320363513	0.0929706478555528	0.186696968219066
1567	0.347006528461041	-0.267686684026312	-0.0898205030996537	-0.614693212487353	-0.436827031560694	0.177866180926659
1582	-0.0304858961678421	-0.0267392226772155	0.102806058522956	0.0037466734906266	0.133291954690798	0.129545281200171
1586	0.215840198541346	-0.0151570753730798	0.0771391895894227	-0.230997273914426	-0.138701008951924	0.0922962649625025
1587	0.0586661094786582	0.445878347058272	0.578296417642568	0.387212237579614	0.51963030816391	0.132418070584296
